day,run_id,n_students,n_teachers,class_size_cap,teacher_time_budget,alpha,forgetting,n_days,seed,teacher_skill_mean,teacher_skill_sd,inc_c0,inc_c_class,inc_c_B,base_loss,max_loss,agency_amp_min,agency_amp_max,beta_success,gamma_failure,success_eps,K_mean,K_p10,K_p50,K_p90,A_mean,A_p10,A_p50,A_p90,incidents_total,time_lost_mean
38,56,120,6,22,30.0,0.05,0.002,90,22006,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.7973426229270429,0.7280842818477828,0.7964926010958291,0.8675716849718468,0.7943624036429604,0.5176584838025774,0.8494273441182636,1.0,48,0.31333333333333335
39,56,120,6,22,30.0,0.05,0.002,90,22006,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.803373549158899,0.7363481298359965,0.8012166159542968,0.8716962241675854,0.802729070309627,0.5276584838025774,0.8594273441182636,1.0,49,0.31333333333333335
40,56,120,6,22,30.0,0.05,0.002,90,22006,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.8086290783650935,0.7425968704786733,0.8054064440043314,0.8747873167101317,0.8111090567192575,0.5376584838025774,0.8694273441182636,1.0,56,0.36
41,56,120,6,22,30.0,0.05,0.002,90,22006,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.814101904872384,0.7494561295815108,0.8116416380725083,0.8770487542712311,0.8192069809405639,0.5476584838025774,0.8794273441182636,1.0,51,0.3266666666666667
42,56,120,6,22,30.0,0.05,0.002,90,22006,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.8192454747068351,0.7560925742168129,0.8164979824731595,0.8802248776560443,0.8269069809405638,0.5576584838025774,0.8894273441182636,1.0,52,0.33999999999999997
43,56,120,6,22,30.0,0.05,0.002,90,22006,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.8245176319408798,0.7635871195929121,0.8218017048953541,0.8834984241135914,0.834585568870258,0.5676584838025774,0.8994273441182636,1.0,46,0.30666666666666664
44,56,120,6,22,30.0,0.05,0.002,90,22006,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.8299060585559166,0.77097372171183,0.8277620882260202,0.886660274823118,0.8418954038692612,0.5776584838025774,0.9094273441182636,1.0,42,0.28
45,56,120,6,22,30.0,0.05,0.002,90,22006,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.8348489314744669,0.7793220823172666,0.833289187468977,0.8894342009694286,0.8488762856331447,0.5876584838025775,0.9194273441182637,1.0,49,0.30666666666666664
46,56,120,6,22,30.0,0.05,0.002,90,22006,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.8391618127991928,0.7847352139634542,0.8381583988147715,0.8927088626397336,0.8558114153154562,0.5976584838025775,0.9294273441182637,1.0,60,0.35333333333333333
47,56,120,6,22,30.0,0.05,0.002,90,22006,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.8430365179052408,0.7892523426615488,0.8423858065919112,0.8948253815834577,0.8625031486112225,0.6076584838025775,0.9394273441182637,1.0,64,0.38666666666666666
48,56,120,6,22,30.0,0.05,0.002,90,22006,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.8473458227025926,0.7957298384729794,0.8480869958135795,0.8969324045841436,0.8688043217311188,0.6176584838025775,0.9494273441182637,1.0,51,0.3266666666666667
49,56,120,6,22,30.0,0.05,0.002,90,22006,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.8515748539288694,0.8016422330682714,0.8518753712754048,0.8993797034525473,0.8749448758637279,0.6276584838025775,0.9594273441182637,1.0,51,0.32
50,56,120,6,22,30.0,0.05,0.002,90,22006,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.8553199073668691,0.805765331797833,0.856080880654218,0.9021206621445932,0.8808869300367992,0.6376584838025775,0.9694273441182637,1.0,54,0.3533333333333334
51,56,120,6,22,30.0,0.05,0.002,90,22006,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.8596123365752075,0.8103856672634183,0.861862082547801,0.904286992468869,0.8865560198607211,0.6476584838025775,0.9794273441182637,1.0,42,0.2733333333333334
52,56,120,6,22,30.0,0.05,0.002,90,22006,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.8632711397903964,0.8154392886125187,0.8656552684803762,0.9059084266401848,0.8918681064729231,0.6576584838025775,0.9894273441182637,1.0,53,0.3266666666666667
53,56,120,6,22,30.0,0.05,0.002,90,22006,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.8669874674612483,0.8202353421974289,0.8700677438997363,0.9079836625997693,0.8970180213211852,0.6676584838025775,0.9988364923575928,1.0,46,0.30666666666666664
54,56,120,6,22,30.0,0.05,0.002,90,22006,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.8704179647674645,0.8245915739556475,0.8736944382372411,0.9100093154743311,0.9017503195529881,0.6776584838025775,1.0,1.0,52,0.3266666666666667
55,56,120,6,22,30.0,0.05,0.002,90,22006,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.8738749134116136,0.8291902466569733,0.8770497613327625,0.9120194443082797,0.9065871029457653,0.6876584838025775,1.0,1.0,45,0.3
56,56,120,6,22,30.0,0.05,0.002,90,22006,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.8771955361984579,0.8353845993432009,0.880911737392568,0.9142680673558509,0.9111832737877213,0.6976584838025776,1.0,1.0,48,0.30666666666666664
57,56,120,6,22,30.0,0.05,0.002,90,22006,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.8804025645194964,0.8392381614754233,0.8839686617387028,0.9154308335754671,0.9155724521899263,0.7076584838025776,1.0,1.0,49,0.3066666666666667
58,56,120,6,22,30.0,0.05,0.002,90,22006,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.8829639952326924,0.8425196436229404,0.8866286154760704,0.9171823276024041,0.9197799815127286,0.7176584838025776,1.0,1.0,66,0.37999999999999995
59,56,120,6,22,30.0,0.05,0.002,90,22006,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.8855047414525747,0.8465810025458071,0.8890370042493692,0.9185006267709229,0.9238035774062799,0.7276584838025776,1.0,1.0,57,0.3733333333333333
60,56,120,6,22,30.0,0.05,0.002,90,22006,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.8881303474338833,0.8500321328948032,0.8918815474014967,0.9197757031361425,0.9279515961407426,0.7376584838025776,1.0,1.0,53,0.33999999999999997
61,56,120,6,22,30.0,0.05,0.002,90,22006,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.8904890212675559,0.8535541102032979,0.8941511095303676,0.9208291500213938,0.9318594638269903,0.7476584838025776,1.0,1.0,58,0.36666666666666664
62,56,120,6,22,30.0,0.05,0.002,90,22006,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.8928580520509297,0.8571866403722697,0.8963390428043048,0.9221864643005296,0.9355928198034719,0.7576584838025776,1.0,1.0,55,0.35333333333333333
63,56,120,6,22,30.0,0.05,0.002,90,22006,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.8953746332087706,0.8605983811842575,0.8983031878078112,0.923604872517784,0.9390964060258697,0.7676584838025776,1.0,1.0,49,0.32
64,56,120,6,22,30.0,0.05,0.002,90,22006,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.897511451050497,0.8631016453784691,0.9005643959753089,0.9245839564381553,0.9425093834061898,0.7776584838025776,1.0,1.0,60,0.3666666666666666
65,56,120,6,22,30.0,0.05,0.002,90,22006,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.8996740825226774,0.8661045881082258,0.9032060576227687,0.9259546606022018,0.9458427167395231,0.7876584838025776,1.0,1.0,52,0.34666666666666673
66,56,120,6,22,30.0,0.05,0.002,90,22006,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.9018003989093136,0.8694777970397674,0.9055057966568405,0.9272378176326914,0.9490535290835331,0.7976584838025776,1.0,1.0,52,0.33999999999999997
67,56,120,6,22,30.0,0.05,0.002,90,22006,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.9039793619057228,0.873636513239062,0.9069829868229262,0.9288937991376894,0.9523193971293655,0.8076584838025777,1.0,1.0,50,0.32
68,56,120,6,22,30.0,0.05,0.002,90,22006,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.9057097201576714,0.8762966643532428,0.9085042928535498,0.92997087262876,0.9553693971293655,0.8176584838025777,1.0,1.0,58,0.37999999999999995
69,56,120,6,22,30.0,0.05,0.002,90,22006,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.9078019903963818,0.8787237744746328,0.9101762979013602,0.9313558106764442,0.9582336291023131,0.8276584838025777,1.0,1.0,47,0.3133333333333333
70,56,120,6,22,30.0,0.05,0.002,90,22006,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.9098639803644292,0.8816590537604686,0.9128472028507973,0.9322707547136606,0.9612002957689799,0.8376584838025777,1.0,1.0,44,0.29333333333333333
71,56,120,6,22,30.0,0.05,0.002,90,22006,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.9117132020619201,0.8840480059613082,0.9141025809829764,0.9329122942706032,0.9641169624356465,0.8476584838025777,1.0,1.0,50,0.32
72,56,120,6,22,30.0,0.05,0.002,90,22006,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.91351613790982,0.8871726379664302,0.9160867436741693,0.9338645330315871,0.9667304453206936,0.8576584838025777,1.0,1.0,48,0.32000000000000006
73,56,120,6,22,30.0,0.05,0.002,90,22006,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.915210435072229,0.8900838336599679,0.917855931133978,0.934841972466997,0.9693017590829703,0.8676584838025777,1.0,1.0,48,0.32
74,56,120,6,22,30.0,0.05,0.002,90,22006,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.9169168960181796,0.8921475885605075,0.9191754817616289,0.9357014035433232,0.9716941050589417,0.8776584838025777,1.0,1.0,50,0.3066666666666667
75,56,120,6,22,30.0,0.05,0.002,90,22006,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.9183777523956057,0.8946354058612763,0.9208933661892675,0.9364784714008667,0.9740953916761352,0.8876584838025777,1.0,1.0,55,0.33999999999999997
76,56,120,6,22,30.0,0.05,0.002,90,22006,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.9198471810175847,0.8974108863483924,0.9219685093924808,0.9371445088661631,0.9763787007786113,0.8976584838025777,1.0,1.0,51,0.3266666666666666
77,56,120,6,22,30.0,0.05,0.002,90,22006,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.9213791136893765,0.8997509625900965,0.9238119397483076,0.9383813788303764,0.9783696665680028,0.9076584838025777,1.0,1.0,47,0.30666666666666664
78,56,120,6,22,30.0,0.05,0.002,90,22006,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.9226843176742556,0.9013689094257545,0.9256732672088775,0.9383882482516612,0.9801266083365081,0.9176584838025778,1.0,1.0,54,0.34
79,56,120,6,22,30.0,0.05,0.002,90,22006,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.9242746902146366,0.9046476825568084,0.9268383158221879,0.9391143201186306,0.9820632383601446,0.9276584838025778,1.0,1.0,40,0.26666666666666666
80,56,120,6,22,30.0,0.05,0.002,90,22006,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.9252928235496073,0.9061088325882082,0.9276224655609355,0.9394578192987423,0.9835458877069427,0.9376584838025778,1.0,1.0,57,0.3733333333333333
81,56,120,6,22,30.0,0.05,0.002,90,22006,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.9263892283521732,0.9083478308211428,0.9289017209454662,0.9403454795065985,0.9850239746685869,0.9476584838025778,1.0,1.0,53,0.3533333333333334
82,56,120,6,22,30.0,0.05,0.002,90,22006,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.9275243152986122,0.9107663537420375,0.9296363438281283,0.9410631699467454,0.9867073080019201,0.9576584838025778,1.0,1.0,51,0.3333333333333333
83,56,120,6,22,30.0,0.05,0.002,90,22006,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.9285697527817847,0.9131475047648807,0.9305242382260726,0.9416608111265237,0.9881573080019201,0.9676584838025778,1.0,1.0,51,0.33999999999999997
84,56,120,6,22,30.0,0.05,0.002,90,22006,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.929721385261945,0.9151797857269534,0.9316840220590429,0.9430500346445795,0.9894052313398622,0.9776584838025778,1.0,1.0,46,0.30666666666666664
85,56,120,6,22,30.0,0.05,0.002,90,22006,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.930865452983841,0.9170993249102493,0.9326677326544248,0.9432984691473485,0.9909569174796657,0.9876584838025778,1.0,1.0,45,0.3
86,56,120,6,22,30.0,0.05,0.002,90,22006,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.9318060744393717,0.918331990124602,0.9336519072867737,0.9434530423956328,0.992204597626493,0.9976584838025778,1.0,1.0,50,0.33333333333333326
87,56,120,6,22,30.0,0.05,0.002,90,22006,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.9326243853598574,0.919524523394586,0.9343340889867657,0.9440863542185091,0.993070884130239,0.9979103068788533,1.0,1.0,57,0.35333333333333333
88,56,120,6,22,30.0,0.05,0.002,90,22006,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.9334323869129271,0.9207457243730024,0.9353724315594336,0.9445896829134032,0.9936556542922765,0.994,1.0,1.0,55,0.35333333333333333
89,56,120,6,22,30.0,0.05,0.002,90,22006,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.9342349907910724,0.9219210527174329,0.9358951135631709,0.9445713899287745,0.9941246580602402,0.994,1.0,1.0,53,0.3466666666666667
90,56,120,6,22,30.0,0.05,0.002,90,22006,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.9352211156107908,0.9230730018997034,0.9372337511043797,0.9449854531648998,0.9950079913935735,0.9998,1.0,1.0,47,0.29333333333333333
1,57,120,6,22,30.0,0.05,0.002,90,22007,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.4197229923299087,0.14914240428436915,0.4145136002078639,0.6917622765903082,0.44329296212762814,0.1920157149077683,0.43574674308872596,0.768643453895774,48,0.31333333333333335
2,57,120,6,22,30.0,0.05,0.002,90,22007,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.4353053010482593,0.17811683535820153,0.43095653245511284,0.6975607310148199,0.45329296212762815,0.20201571490776832,0.44574674308872597,0.778643453895774,50,0.30666666666666664
3,57,120,6,22,30.0,0.05,0.002,90,22007,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.44915213320867575,0.20418764274190465,0.4433626542099277,0.7047531702198387,0.46329296212762816,0.21201571490776833,0.455746743088726,0.7886434538957741,56,0.36666666666666664
4,57,120,6,22,30.0,0.05,0.002,90,22007,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.46297393747562104,0.22317935614230824,0.45791845576122575,0.713365515472096,0.47329296212762817,0.22201571490776834,0.465746743088726,0.7986434538957741,54,0.36000000000000004
5,57,120,6,22,30.0,0.05,0.002,90,22007,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.4778090889920465,0.24397631674992906,0.47112346652853143,0.7209387655918041,0.4832929621276281,0.23201571490776834,0.475746743088726,0.8086434538957741,44,0.28666666666666674
6,57,120,6,22,30.0,0.05,0.002,90,22007,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.4910595748180074,0.26422077569012664,0.4809536488820114,0.7263335409290992,0.4932929621276282,0.24201571490776835,0.485746743088726,0.8186434538957741,57,0.3466666666666667
7,57,120,6,22,30.0,0.05,0.002,90,22007,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.5037542999145562,0.28286267122399383,0.49336698494654047,0.7322210185535595,0.5032929621276282,0.2520157149077683,0.495746743088726,0.8286434538957741,58,0.36666666666666664
8,57,120,6,22,30.0,0.05,0.002,90,22007,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.5165529708477314,0.2985627564108079,0.5059740382336755,0.7363350600826581,0.5132929621276282,0.2620157149077683,0.505746743088726,0.8386434538957741,60,0.3466666666666667
9,57,120,6,22,30.0,0.05,0.002,90,22007,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.5288658067110106,0.31221717164606516,0.5207661005186857,0.7415988220612361,0.5232592399343935,0.2720157149077683,0.515746743088726,0.8486434538957741,58,0.3533333333333333
10,57,120,6,22,30.0,0.05,0.002,90,22007,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.5414647559694814,0.3322923655485586,0.5335841154219447,0.7478700115223977,0.5330571983530564,0.28201571490776833,0.525746743088726,0.8586434538957741,53,0.3266666666666667
11,57,120,6,22,30.0,0.05,0.002,90,22007,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.5537920652858864,0.3481383413129715,0.545498242872278,0.7552312601658807,0.5428071983530566,0.29201571490776834,0.535746743088726,0.8686434538957741,50,0.31333333333333335
12,57,120,6,22,30.0,0.05,0.002,90,22007,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.5656288928041681,0.3702700205045971,0.5558116746769659,0.7611785105718474,0.5525571983530565,0.30201571490776835,0.5457467430887261,0.8786434538957741,52,0.33999999999999997
13,57,120,6,22,30.0,0.05,0.002,90,22007,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.576142421049149,0.385241764921503,0.5653284966596799,0.7666331326077757,0.5623071983530565,0.31201571490776836,0.5557467430887261,0.8886434538957741,64,0.38666666666666666
14,57,120,6,22,30.0,0.05,0.002,90,22007,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.5873221867588456,0.4039064414830353,0.5758579704241545,0.7735062915492804,0.5719795398646956,0.32201571490776837,0.5657467430887261,0.8986434538957742,53,0.33333333333333326
15,57,120,6,22,30.0,0.05,0.002,90,22007,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.5981366637311741,0.4233119546508926,0.5883230709967897,0.77841324973898,0.5815873920229797,0.3320157149077684,0.5757467430887261,0.9086434538957742,56,0.3466666666666666
16,57,120,6,22,30.0,0.05,0.002,90,22007,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.6085966785670941,0.43909380537122944,0.6013112509964706,0.784364992286761,0.5911707253563131,0.3420157149077684,0.5857467430887261,0.9186434538957742,52,0.3466666666666667
17,57,120,6,22,30.0,0.05,0.002,90,22007,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.6191622431390172,0.4550169007902959,0.6121053292383026,0.7891084577940205,0.6007540586896464,0.3520157149077684,0.5957467430887261,0.9286434538957742,50,0.3333333333333333
18,57,120,6,22,30.0,0.05,0.002,90,22007,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.6296459491039513,0.46998956871271885,0.623090003048701,0.794323052654263,0.6102931454372734,0.3620157149077684,0.6057467430887261,0.9386434538957742,49,0.32
19,57,120,6,22,30.0,0.05,0.002,90,22007,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.6388498446031788,0.48441471415119175,0.6331207804698145,0.7992139098481977,0.6197305765507222,0.3720157149077684,0.6157467430887261,0.9486434538957742,62,0.3733333333333333
20,57,120,6,22,30.0,0.05,0.002,90,22007,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.6482661412632943,0.49998868352484643,0.6430783460500618,0.8037195800218644,0.6290294417849093,0.3820157149077684,0.6257467430887261,0.9586434538957742,54,0.35333333333333333
21,57,120,6,22,30.0,0.05,0.002,90,22007,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.6576091004751005,0.5125119714807785,0.6511539916875482,0.8067970632983661,0.6382011454663162,0.39201571490776843,0.6357467430887261,0.9686434538957742,55,0.33999999999999997
22,57,120,6,22,30.0,0.05,0.002,90,22007,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.6661133962949115,0.5230304977254546,0.662152985866675,0.8110721719047124,0.6473678121329828,0.40201571490776844,0.6457467430887261,0.9786434538957742,64,0.37999999999999995
23,57,120,6,22,30.0,0.05,0.002,90,22007,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.675889485202512,0.5362066208394092,0.6742228070342443,0.8177344233831394,0.6565297519968076,0.41201571490776845,0.6557467430887262,0.9886434538957742,43,0.28666666666666674
24,57,120,6,22,30.0,0.05,0.002,90,22007,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.68406944862319,0.5452609995317933,0.6840776232469739,0.8226441061703667,0.6655685352706684,0.42201571490776846,0.6657467430887262,0.9981088531821022,61,0.36666666666666664
25,57,120,6,22,30.0,0.05,0.002,90,22007,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.6927008327735761,0.5576450384233871,0.693643908161065,0.8285936178676196,0.6745027125560193,0.43201571490776847,0.6757467430887262,1.0,53,0.3266666666666667
26,57,120,6,22,30.0,0.05,0.002,90,22007,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.7005379749272099,0.5665717849819583,0.7014996474003752,0.8325011153498776,0.683419379222686,0.4420157149077685,0.6857467430887262,1.0,56,0.36666666666666664
27,57,120,6,22,30.0,0.05,0.002,90,22007,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.708137502627256,0.5769159387655824,0.7103649069745048,0.8361069830791822,0.6923360458893526,0.4520157149077685,0.6957467430887262,1.0,56,0.36000000000000004
28,57,120,6,22,30.0,0.05,0.002,90,22007,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.716292553951122,0.5881900491517913,0.7186364839218852,0.8409132513858296,0.7011378379210792,0.4620157149077685,0.7057467430887262,1.0,50,0.31333333333333335
29,57,120,6,22,30.0,0.05,0.002,90,22007,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.7246217354750154,0.5988216157495575,0.7295572330568987,0.8447864130568735,0.7098478590877415,0.4720157149077685,0.7157467430887262,1.0,46,0.29333333333333333
30,57,120,6,22,30.0,0.05,0.002,90,22007,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.7317902496418969,0.6069674811885861,0.7388664068614799,0.8480670266702839,0.7184311924210749,0.4820157149077685,0.7257467430887262,1.0,56,0.35333333333333333
31,57,120,6,22,30.0,0.05,0.002,90,22007,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.738851328465312,0.6181321814173167,0.7444290607028154,0.8524232708114489,0.7270145257544082,0.4920157149077685,0.7357467430887262,1.0,53,0.33999999999999997
32,57,120,6,22,30.0,0.05,0.002,90,22007,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.7462892563366483,0.6304188061288576,0.7522423316275844,0.8562203359119825,0.7355978590877416,0.5020157149077685,0.7457467430887262,1.0,45,0.3
33,57,120,6,22,30.0,0.05,0.002,90,22007,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.7530713983822482,0.6402663317823557,0.7595091050732656,0.8599805409796435,0.7439451788481262,0.5120157149077685,0.7557467430887262,1.0,53,0.3333333333333333
34,57,120,6,22,30.0,0.05,0.002,90,22007,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.7597880286684178,0.6499430918369654,0.7663907530546987,0.862911054308376,0.7521951788481263,0.5220157149077685,0.7657467430887263,1.0,48,0.32000000000000006
35,57,120,6,22,30.0,0.05,0.002,90,22007,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.7664797603757837,0.6584584172556699,0.7739374958731917,0.8665299448245938,0.760282039659828,0.5320157149077686,0.7757467430887263,1.0,47,0.30666666666666664
36,57,120,6,22,30.0,0.05,0.002,90,22007,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.7725735410032086,0.6667737675648248,0.7793971098018856,0.8705049547092653,0.7681869154658035,0.5420157149077686,0.7857467430887263,1.0,51,0.33999999999999997
37,57,120,6,22,30.0,0.05,0.002,90,22007,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.7786502174117312,0.6777413655414896,0.7850784985364611,0.87301885623253,0.7760202487991369,0.5520157149077686,0.7957467430887263,1.0,50,0.3333333333333333
